,run_id,player_id,place,speedrun_time,is_verified,verify_date,submitted_date,examiner_id,timing_type,platform_id,platform_name,platform_released_year,is_level_cat,level_id,level_name,level_rules,game_id,category_id,cat_name,cat_rules,player_name,player_country,player_pronouns,player_signup_date,verify_shortDate,verify_day,verify_month,verify_year,verify_hour,submitted_shortDate,submitted_day,submitted_month,submitted_year,submitted_hour,player_signup_shortDate,player_signup_day,player_signup_month,player_signup_year,player_signup_hour
1586,y99kq8vy,nan,281,99.906,True,2021-06-16 04:49:28,2021-06-16 04:49:28,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1587,ydr2xjwz,nan,282,100.067,True,2021-06-16 04:49:23,2021-06-16 04:49:23,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1588,zp1pew8z,nan,283,100.085,True,2021-06-16 04:49:19,2021-06-16 04:49:19,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1589,yo7ogn7m,nan,284,100.101,True,2021-06-16 04:49:13,2021-06-16 04:49:13,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1590,me705l9y,nan,285,100.2,True,2021-06-16 04:49:08,2021-06-16 04:49:08,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1591,zgg80evz,nan,286,100.251,True,2021-06-16 04:49:04,2021-06-16 04:49:04,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1592,ylqlw6kz,nan,287,100.252,True,2021-06-16 04:48:59,2021-06-16 04:48:59,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1593,yjgwv23y,nan,288,100.306,True,2021-06-16 04:48:54,2021-06-16 04:48:54,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1594,ywqn7rpy,nan,289,100.348,True,2021-06-16 04:48:49,2021-06-16 04:48:49,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1595,zn1elv8m,nan,290,100.349,True,2021-06-16 04:48:45,2021-06-16 04:48:45,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1596,yv1vkp4y,nan,291,100.46,True,2021-06-16 04:48:40,2021-06-16 04:48:40,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1597,y8dk405z,nan,292,100.52,True,2021-06-16 04:48:35,2021-06-16 04:48:35,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1598,z0rx4n4z,nan,293,100.599,True,2021-06-16 04:48:31,2021-06-16 04:48:31,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1599,zq1doe5m,nan,294,100.602,True,2021-06-16 04:48:25,2021-06-16 04:48:25,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1600,m3rk4lwm,nan,295,100.649,True,2021-06-16 04:48:21,2021-06-16 04:48:21,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1601,z5rk4egy,nan,296,100.731,True,2021-06-16 04:48:16,2021-06-16 04:48:16,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1602,zxgwrnqy,nan,297,100.8,True,2021-06-16 04:48:12,2021-06-16 04:48:12,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
1603,mr12po2z,nan,298,100.823,True,2021-06-16 04:48:07,2021-06-16 04:48:07,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,592m4m3w,Dragon,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-16,16.0,6.0,2021.0,4.0,2021-06-16,16,6,2021,4,2023-04-20,20,4,2023,2
